sale_id,activity_id,rep_id,doctor_id,product_id,sale_date,month,territory,region,units_sold,revenue
S02970,C02970,R072,D0493,P002,2024-07-09,2024-07-01,Siliguri,East,18,8788.7
S02971,C02971,R007,D0547,P007,2024-07-21,2024-07-01,Mumbai,West,17,10515.05
S02972,C02972,R012,D0145,P003,2024-07-21,2024-07-01,Goa,West,23,15662.74
S02973,C02973,R062,D0115,P002,2024-07-17,2024-07-01,Chennai,South,18,10029.18
S02974,C02974,R029,D0236,P008,2024-07-18,2024-07-01,Ludhiana,North,27,8603.42
S02975,C02975,R038,D0469,P008,2024-07-26,2024-07-01,Chennai,South,33,9706.8
S02976,C02976,R071,D0101,P004,2024-07-24,2024-07-01,Ranchi,East,22,19328.19
S02977,C02977,R056,D0633,P003,2024-07-24,2024-07-01,Pune,West,24,17007.26
S02978,C02978,R008,D0171,P002,2024-07-09,2024-07-01,Pune,West,19,9954.32
S02979,C02979,R026,D0829,P006,2024-07-02,2024-07-01,Chandigarh,North,11,6221.72
S02980,C02980,R031,D0579,P005,2024-07-15,2024-07-01,Mumbai,West,20,9573.13
S02981,C02981,R066,D0249,P005,2024-07-11,2024-07-01,Vijayawada,South,31,14158.03
S02982,C02982,R044,D0355,P007,2024-07-11,2024-07-01,Bhubaneswar,East,14,8636.39
S02983,C02983,R027,D0619,P004,2024-07-17,2024-07-01,Jaipur,North,23,20853.18
S02984,C02984,R001,D0033,P006,2024-07-29,2024-07-01,North Delhi,North,11,5448.11
S02985,C02985,R057,D0677,P006,2024-07-25,2024-07-01,Ahmedabad,West,25,12486.17
S02986,C02986,R028,D0413,P007,2024-07-21,2024-07-01,Lucknow,North,26,17441.74
S02987,C02987,R005,D0222,P006,2024-07-23,2024-07-01,Ludhiana,North,37,20277.43
S02988,C02988,R031,D0768,P001,2024-07-13,2024-07-01,Mumbai,West,28,21427.47
S02989,C02989,R039,D0533,P005,2024-07-18,2024-07-01,Hyderabad,South,22,9725.91
S02990,C02990,R049,D0113,P008,2024-07-14,2024-07-01,North Delhi,North,19,5595.68
S02991,C02991,R032,D0537,P005,2024-07-26,2024-07-01,Pune,West,24,12230.43
S02992,C02992,R036,D0361,P005,2024-07-31,2024-07-01,Goa,West,17,8220.5
S02993,C02993,R028,D0584,P005,2024-07-14,2024-07-01,Lucknow,North,18,8796.02
S02994,C02994,R005,D0453,P005,2024-07-23,2024-07-01,Ludhiana,North,24,10740.05
S02995,C02995,R068,D0847,P004,2024-07-02,2024-07-01,Bhubaneswar,East,21,18120.68
S02996,C02996,R048,D0726,P008,2024-07-13,2024-07-01,Siliguri,East,15,4578.84
S02997,C02997,R009,D0049,P001,2024-07-27,2024-07-01,Ahmedabad,West,22,14448.73
S02998,C02998,R061,D0270,P007,2024-07-22,2024-07-01,Bengaluru,South,27,15749.8
S02999,C02999,R065,D0163,P002,2024-07-17,2024-07-01,Coimbatore,South,25,13715.72
S03000,C03000,R068,D0443,P002,2024-07-07,2024-07-01,Bhubaneswar,East,17,9294.01
S03001,C03001,R036,D0145,P005,2024-07-26,2024-07-01,Goa,West,34,15158.16
S03002,C03002,R032,D0480,P006,2024-07-31,2024-07-01,Pune,West,14,7373.71
S03003,C03003,R040,D0105,P008,2024-07-13,2024-07-01,Kochi,South,34,10513.26
S03004,C03004,R007,D0547,P003,2024-07-26,2024-07-01,Mumbai,West,13,8909.35
S03005,C03005,R016,D0400,P001,2024-07-19,2024-07-01,Kochi,South,23,18617.09
S03006,C03006,R007,D0842,P003,2024-07-13,2024-07-01,Mumbai,West,28,19236.91
S03007,C03007,R015,D0767,P005,2024-07-11,2024-07-01,Hyderabad,South,32,14774.35
S03008,C03008,R022,D0464,P003,2024-07-16,2024-07-01,Guwahati,East,19,12028.26
S03009,C03009,R002,D0333,P003,2024-07-13,2024-07-01,Chandigarh,North,19,11792.42
S03010,C03010,R009,D0677,P008,2024-07-20,2024-07-01,Ahmedabad,West,41,11697.37
S03011,C03011,R025,D0611,P005,2024-07-05,2024-07-01,North Delhi,North,14,6683.81
S03012,C03012,R012,D0145,P006,2024-07-15,2024-07-01,Goa,West,33,15411.37
S03013,C03013,R006,D0338,P006,2024-07-23,2024-07-01,Dehradun,North,9,4559.0
S03014,C03014,R027,D0825,P004,2024-07-27,2024-07-01,Jaipur,North,24,21592.83
S03015,C03015,R028,D0278,P006,2024-07-09,2024-07-01,Lucknow,North,18,8689.28
S03016,C03016,R012,D0047,P008,2024-07-19,2024-07-01,Goa,West,40,12721.13
S03017,C03017,R049,D0751,P006,2024-07-10,2024-07-01,North Delhi,North,29,15025.89
S03018,C03018,R005,D0828,P003,2024-07-25,2024-07-01,Ludhiana,North,24,15623.51
S03019,C03019,R054,D0603,P007,2024-07-11,2024-07-01,Dehradun,North,17,10608.71
S03020,C03020,R035,D0567,P002,2024-07-21,2024-07-01,Nagpur,West,20,10559.91
S03021,C03021,R063,D0235,P001,2024-07-14,2024-07-01,Hyderabad,South,28,21536.65
S03022,C03022,R055,D0395,P004,2024-07-09,2024-07-01,Mumbai,West,20,17008.99
S03023,C03023,R016,D0746,P005,2024-07-18,2024-07-01,Kochi,South,17,7766.98
S03024,C03024,R030,D0744,P004,2024-07-20,2024-07-01,Dehradun,North,31,27598.37
S03025,C03025,R038,D0468,P003,2024-08-22,2024-08-01,Chennai,South,46,28957.6
S03026,C03026,R037,D0251,P003,2024-08-25,2024-08-01,Bengaluru,South,42,28314.52
S03027,C03027,R015,D0179,P008,2024-08-21,2024-08-01,Hyderabad,South,26,7294.36
S03028,C03028,R015,D0004,P003,2024-08-27,2024-08-01,Hyderabad,South,25,17392.65
S03029,C03029,R038,D0468,P007,2024-08-14,2024-08-01,Chennai,South,47,26638.04
S03030,C03030,R040,D0478,P003,2024-08-16,2024-08-01,Kochi,South,17,11803.68
S03031,C03031,R017,D0531,P001,2024-08-15,2024-08-01,Coimbatore,South,21,16888.18
S03032,C03032,R058,D0640,P001,2024-08-18,2024-08-01,Surat,West,25,20487.28
S03033,C03033,R048,D0312,P002,2024-08-05,2024-08-01,Siliguri,East,25,12739.83
S03034,C03034,R052,D0169,P007,2024-08-27,2024-08-01,Lucknow,North,24,14490.97
S03035,C03035,R015,D0764,P004,2024-08-17,2024-08-01,Hyderabad,South,43,38832.23
S03036,C03036,R055,D0661,P006,2024-08-18,2024-08-01,Mumbai,West,22,11460.08
S03037,C03037,R031,D0476,P008,2024-08-28,2024-08-01,Mumbai,West,20,6668.85
S03038,C03038,R066,D0025,P001,2024-08-15,2024-08-01,Vijayawada,South,26,20940.47
S03039,C03039,R057,D0403,P001,2024-08-15,2024-08-01,Ahmedabad,West,9,7186.99
S03040,C03040,R064,D0529,P008,2024-08-18,2024-08-01,Kochi,South,37,12130.89
S03041,C03041,R015,D0764,P005,2024-08-30,2024-08-01,Hyderabad,South,34,16174.7
S03042,C03042,R051,D0527,P005,2024-08-08,2024-08-01,Jaipur,North,30,13813.7
S03043,C03043,R045,D0311,P003,2024-08-05,2024-08-01,Patna,East,19,13258.47
S03044,C03044,R072,D0312,P007,2024-08-04,2024-08-01,Siliguri,East,14,8507.14
S03045,C03045,R070,D0351,P006,2024-08-23,2024-08-01,Guwahati,East,27,12605.53
S03046,C03046,R028,D0005,P003,2024-08-01,2024-08-01,Lucknow,North,19,13320.85
S03047,C03047,R031,D0154,P006,2024-08-22,2024-08-01,Mumbai,West,18,9394.82
S03048,C03048,R008,D0623,P001,2024-08-28,2024-08-01,Pune,West,19,14709.62
S03049,C03049,R012,D0304,P002,2024-08-22,2024-08-01,Goa,West,14,7603.12
S03050,C03050,R004,D0680,P002,2024-08-06,2024-08-01,Lucknow,North,40,23227.59
S03051,C03051,R020,D0431,P007,2024-08-21,2024-08-01,Bhubaneswar,East,13,7969.67
S03052,C03052,R003,D0825,P006,2024-08-14,2024-08-01,Jaipur,North,38,20851.97
S03053,C03053,R009,D0143,P001,2024-08-01,2024-08-01,Ahmedabad,West,29,23153.46
S03054,C03054,R063,D0179,P008,2024-08-07,2024-08-01,Hyderabad,South,11,3456.14
S03055,C03055,R057,D0541,P007,2024-08-24,2024-08-01,Ahmedabad,West,11,6270.58
S03056,C03056,R012,D0759,P004,2024-08-18,2024-08-01,Goa,West,10,8940.66
S03057,C03057,R032,D0173,P002,2024-08-16,2024-08-01,Pune,West,17,9783.19
S03058,C03058,R044,D0511,P004,2024-08-25,2024-08-01,Bhubaneswar,East,11,9511.72
S03059,C03059,R036,D0158,P005,2024-08-17,2024-08-01,Goa,West,15,7026.47
S03060,C03060,R010,D0542,P006,2024-08-31,2024-08-01,Surat,West,26,14277.74
S03061,C03061,R041,D0491,P003,2024-08-02,2024-08-01,Coimbatore,South,18,10826.92
S03062,C03062,R013,D0489,P001,2024-08-09,2024-08-01,Bengaluru,South,28,22274.13
S03063,C03063,R037,D0199,P005,2024-08-06,2024-08-01,Bengaluru,South,44,20800.69
S03064,C03064,R069,D0215,P006,2024-08-13,2024-08-01,Patna,East,15,7786.2
S03065,C03065,R047,D0515,P003,2024-08-29,2024-08-01,Ranchi,East,26,15698.02
S03066,C03066,R039,D0235,P006,2024-08-13,2024-08-01,Hyderabad,South,34,16681.72
S03067,C03067,R065,D0561,P005,2024-08-10,2024-08-01,Coimbatore,South,19,7828.49
S03068,C03068,R024,D0097,P005,2024-08-03,2024-08-01,Siliguri,East,36,15468.97
S03069,C03069,R061,D0209,P001,2024-08-13,2024-08-01,Bengaluru,South,29,23574.23
S03070,C03070,R042,D0074,P003,2024-08-08,2024-08-01,Vijayawada,South,39,25315.31
S03071,C03071,R025,D0033,P003,2024-08-06,2024-08-01,North Delhi,North,26,17862.91
S03072,C03072,R009,D0250,P007,2024-08-05,2024-08-01,Ahmedabad,West,42,26599.38
S03073,C03073,R062,D0468,P007,2024-08-20,2024-08-01,Chennai,South,31,17847.61
S03074,C03074,R030,D0136,P007,2024-08-22,2024-08-01,Dehradun,North,6,3690.98
S03075,C03075,R016,D0073,P004,2024-08-23,2024-08-01,Kochi,South,19,15568.82
S03076,C03076,R004,D0719,P003,2024-08-02,2024-08-01,Lucknow,North,22,14719.44
S03077,C03077,R025,D0521,P004,2024-08-29,2024-08-01,North Delhi,North,17,15450.55
S03078,C03078,R067,D0631,P007,2024-08-16,2024-08-01,Kolkata,East,18,10855.14
S03079,C03079,R058,D0542,P005,2024-08-18,2024-08-01,Surat,West,19,8004.92
S03080,C03080,R050,D0151,P005,2024-08-28,2024-08-01,Chandigarh,North,18,7664.09
S03081,C03081,R056,D0517,P004,2024-08-09,2024-08-01,Pune,West,32,32100.7
S03082,C03082,R047,D0739,P006,2024-08-16,2024-08-01,Ranchi,East,18,9465.22
S03083,C03083,R030,D0512,P007,2024-08-03,2024-08-01,Dehradun,North,9,5413.46
S03084,C03084,R027,D0716,P006,2024-08-16,2024-08-01,Jaipur,North,22,11758.51
S03085,C03085,R010,D0755,P004,2024-08-09,2024-08-01,Surat,West,23,21976.22
S03086,C03086,R019,D0457,P007,2024-08-06,2024-08-01,Kolkata,East,32,20701.48
S03087,C03087,R023,D0055,P008,2024-08-20,2024-08-01,Ranchi,East,29,9190.22
S03088,C03088,R020,D0607,P007,2024-08-05,2024-08-01,Bhubaneswar,East,11,6597.99
S03089,C03089,R033,D0791,P008,2024-08-31,2024-08-01,Ahmedabad,West,25,8318.35
S03090,C03090,R008,D0502,P003,2024-08-08,2024-08-01,Pune,West,33,21523.62
S03091,C03091,R053,D0731,P004,2024-08-03,2024-08-01,Ludhiana,North,31,29243.55
S03092,C03092,R029,D0466,P002,2024-08-14,2024-08-01,Ludhiana,North,19,10317.5
S03093,C03093,R066,D0368,P003,2024-08-13,2024-08-01,Vijayawada,South,15,10292.78
S03094,C03094,R067,D0797,P006,2024-08-21,2024-08-01,Kolkata,East,13,6974.61
S03095,C03095,R011,D0153,P006,2024-08-21,2024-08-01,Nagpur,West,30,14306.32
S03096,C03096,R030,D0512,P001,2024-08-19,2024-08-01,Dehradun,North,14,10999.55
S03097,C03097,R034,D0104,P007,2024-08-18,2024-08-01,Surat,West,23,14835.53
S03098,C03098,R009,D0629,P002,2024-08-25,2024-08-01,Ahmedabad,West,36,18655.88
S03099,C03099,R051,D0803,P002,2024-08-21,2024-08-01,Jaipur,North,31,16281.39
S03100,C03100,R024,D0738,P005,2024-08-05,2024-08-01,Siliguri,East,36,17554.77
S03101,C03101,R061,D0150,P002,2024-08-15,2024-08-01,Bengaluru,South,25,14531.33
S03102,C03102,R043,D0634,P008,2024-08-22,2024-08-01,Kolkata,East,19,5009.44
S03103,C03103,R059,D0741,P002,2024-08-09,2024-08-01,Nagpur,West,16,9157.83
S03104,C03104,R064,D0709,P002,2024-08-27,2024-08-01,Kochi,South,42,20043.62
S03105,C03105,R022,D0418,P007,2024-08-15,2024-08-01,Guwahati,East,35,21282.61
S03106,C03106,R013,D0087,P003,2024-08-10,2024-08-01,Bengaluru,South,14,8599.77
S03107,C03107,R045,D0311,P006,2024-08-12,2024-08-01,Patna,East,20,9920.75
S03108,C03108,R041,D0617,P006,2024-08-20,2024-08-01,Coimbatore,South,25,12816.92
S03109,C03109,R016,D0529,P002,2024-08-22,2024-08-01,Kochi,South,25,13858.27
S03110,C03110,R055,D0429,P005,2024-08-08,2024-08-01,Mumbai,West,17,8378.9
S03111,C03111,R003,D0177,P005,2024-08-06,2024-08-01,Jaipur,North,27,11584.59
S03112,C03112,R026,D0662,P001,2024-08-03,2024-08-01,Chandigarh,North,15,12376.4
S03113,C03113,R070,D0351,P007,2024-08-16,2024-08-01,Guwahati,East,22,13233.63
S03114,C03114,R019,D0399,P007,2024-08-29,2024-08-01,Kolkata,East,12,7226.13
S03115,C03115,R035,D0785,P008,2024-08-30,2024-08-01,Nagpur,West,18,6249.72
S03116,C03116,R054,D0006,P001,2024-08-18,2024-08-01,Dehradun,North,14,11379.97
S03117,C03117,R001,D0157,P002,2024-08-17,2024-08-01,North Delhi,North,15,7418.66
S03118,C03118,R040,D0787,P007,2024-08-16,2024-08-01,Kochi,South,23,13975.05
S03119,C03119,R055,D0769,P003,2024-08-08,2024-08-01,Mumbai,West,16,10165.21
S03120,C03120,R066,D0244,P006,2024-08-13,2024-08-01,Vijayawada,South,35,17462.09
S03121,C03121,R044,D0847,P003,2024-08-30,2024-08-01,Bhubaneswar,East,26,17047.24
S03122,C03122,R067,D0140,P002,2024-08-20,2024-08-01,Kolkata,East,23,12707.67
S03123,C03123,R054,D0059,P005,2024-08-08,2024-08-01,Dehradun,North,18,7760.29
S03124,C03124,R065,D0384,P002,2024-08-03,2024-08-01,Coimbatore,South,30,16020.38
S03125,C03125,R052,D0363,P002,2024-08-24,2024-08-01,Lucknow,North,31,16409.63
S03126,C03126,R065,D0018,P005,2024-08-28,2024-08-01,Coimbatore,South,19,8907.88
S03127,C03127,R023,D0116,P002,2024-08-04,2024-08-01,Ranchi,East,32,17234.23
S03128,C03128,R069,D0669,P002,2024-08-12,2024-08-01,Patna,East,10,5653.2
S03129,C03129,R042,D0417,P007,2024-08-27,2024-08-01,Vijayawada,South,33,20390.27
S03130,C03130,R018,D0417,P005,2024-08-08,2024-08-01,Vijayawada,South,45,21324.39
S03131,C03131,R016,D0831,P005,2024-08-06,2024-08-01,Kochi,South,28,13029.99
S03132,C03132,R042,D0210,P002,2024-08-13,2024-08-01,Vijayawada,South,15,7634.43
S03133,C03133,R042,D0694,P002,2024-08-13,2024-08-01,Vijayawada,South,13,6888.49
S03134,C03134,R046,D0262,P004,2024-08-15,2024-08-01,Guwahati,East,22,18925.3
S03135,C03135,R031,D0771,P004,2024-08-30,2024-08-01,Mumbai,West,33,30484.43
S03136,C03136,R066,D0618,P004,2024-08-31,2024-08-01,Vijayawada,South,17,15774.15
S03137,C03137,R062,D0190,P002,2024-08-18,2024-08-01,Chennai,South,17,9142.42
S03138,C03138,R033,D0181,P008,2024-08-03,2024-08-01,Ahmedabad,West,34,10959.02
S03139,C03139,R003,D0564,P003,2024-08-09,2024-08-01,Jaipur,North,26,15804.79
S03140,C03140,R014,D0468,P007,2024-08-06,2024-08-01,Chennai,South,28,16747.14
S03141,C03141,R002,D0221,P004,2024-08-01,2024-08-01,Chandigarh,North,34,26474.37
S03142,C03142,R035,D0269,P004,2024-08-12,2024-08-01,Nagpur,West,27,25002.18
S03143,C03143,R005,D0816,P001,2024-08-01,2024-08-01,Ludhiana,North,29,25140.93
S03144,C03144,R040,D0592,P006,2024-08-18,2024-08-01,Kochi,South,30,14892.1
S03145,C03145,R029,D0146,P001,2024-08-09,2024-08-01,Ludhiana,North,27,21300.96
S03146,C03146,R046,D0590,P006,2024-08-23,2024-08-01,Guwahati,East,18,9371.51
S03147,C03147,R022,D0102,P008,2024-08-17,2024-08-01,Guwahati,East,14,4225.41
S03148,C03148,R001,D0388,P003,2024-08-30,2024-08-01,North Delhi,North,9,5900.95
S03149,C03149,R051,D0040,P008,2024-08-16,2024-08-01,Jaipur,North,21,6877.16
S03150,C03150,R068,D0636,P006,2024-08-05,2024-08-01,Bhubaneswar,East,16,8228.95
S03151,C03151,R037,D0087,P001,2024-08-29,2024-08-01,Bengaluru,South,22,17211.12
S03152,C03152,R049,D0157,P002,2024-08-10,2024-08-01,North Delhi,North,15,7979.97
S03153,C03153,R059,D0203,P006,2024-08-24,2024-08-01,Nagpur,West,19,9294.6
S03154,C03154,R057,D0143,P006,2024-08-25,2024-08-01,Ahmedabad,West,13,6854.09
S03155,C03155,R022,D0063,P001,2024-08-29,2024-08-01,Guwahati,East,21,17821.74
S03156,C03156,R004,D0413,P006,2024-08-20,2024-08-01,Lucknow,North,27,12389.28
S03157,C03157,R020,D0722,P007,2024-08-16,2024-08-01,Bhubaneswar,East,14,7620.56
S03158,C03158,R038,D0247,P001,2024-08-12,2024-08-01,Chennai,South,30,21979.01
S03159,C03159,R032,D0633,P008,2024-08-14,2024-08-01,Pune,West,27,8449.4
S03160,C03160,R066,D0407,P005,2024-08-25,2024-08-01,Vijayawada,South,16,7263.48
S03161,C03161,R062,D0198,P005,2024-08-18,2024-08-01,Chennai,South,29,13424.82
S03162,C03162,R034,D0044,P001,2024-08-02,2024-08-01,Surat,West,12,9393.93
S03163,C03163,R024,D0610,P005,2024-08-12,2024-08-01,Siliguri,East,29,13247.52
S03164,C03164,R028,D0027,P004,2024-08-29,2024-08-01,Lucknow,North,29,27451.72
S03165,C03165,R021,D0293,P003,2024-08-07,2024-08-01,Patna,East,12,7553.37
S03166,C03166,R017,D0018,P007,2024-08-15,2024-08-01,Coimbatore,South,26,16579.46
S03167,C03167,R061,D0660,P002,2024-08-26,2024-08-01,Bengaluru,South,32,18995.13
S03168,C03168,R045,D0832,P001,2024-08-10,2024-08-01,Patna,East,25,18066.2
S03169,C03169,R031,D0350,P004,2024-08-22,2024-08-01,Mumbai,West,29,23293.83
S03170,C03170,R061,D0251,P006,2024-08-25,2024-08-01,Bengaluru,South,28,14412.53
S03171,C03171,R011,D0507,P002,2024-08-11,2024-08-01,Nagpur,West,14,7804.5
S03172,C03172,R054,D0532,P008,2024-08-28,2024-08-01,Dehradun,North,22,7052.75
S03173,C03173,R050,D0326,P006,2024-08-14,2024-08-01,Chandigarh,North,12,5469.5
S03174,C03174,R071,D0298,P008,2024-08-10,2024-08-01,Ranchi,East,24,7032.27
S03175,C03175,R011,D0191,P004,2024-08-07,2024-08-01,Nagpur,West,12,10408.71
S03176,C03176,R047,D0187,P001,2024-08-09,2024-08-01,Ranchi,East,18,14331.85
S03177,C03177,R023,D0472,P002,2024-08-18,2024-08-01,Ranchi,East,22,11669.41
S03178,C03178,R050,D0689,P005,2024-08-07,2024-08-01,Chandigarh,North,21,9763.06
S03179,C03179,R056,D0623,P005,2024-08-12,2024-08-01,Pune,West,23,10678.01
S03180,C03180,R072,D0396,P006,2024-08-23,2024-08-01,Siliguri,East,14,7472.42
S03181,C03181,R040,D0592,P007,2024-08-28,2024-08-01,Kochi,South,31,17812.43
S03182,C03182,R010,D0410,P007,2024-08-22,2024-08-01,Surat,West,35,21444.11
S03183,C03183,R071,D0284,P005,2024-08-17,2024-08-01,Ranchi,East,24,11834.17
S03184,C03184,R036,D0304,P001,2024-08-22,2024-08-01,Goa,West,17,12736.23
S03185,C03185,R033,D0424,P005,2024-08-13,2024-08-01,Ahmedabad,West,25,11139.54
S03186,C03186,R059,D0342,P007,2024-08-09,2024-08-01,Nagpur,West,21,12865.25
S03187,C03187,R060,D0745,P007,2024-08-24,2024-08-01,Goa,West,36,20799.17
S03188,C03188,R034,D0111,P007,2024-08-05,2024-08-01,Surat,West,15,8617.33
S03189,C03189,R027,D0071,P001,2024-08-29,2024-08-01,Jaipur,North,19,14562.77
S03190,C03190,R047,D0378,P004,2024-08-14,2024-08-01,Ranchi,East,34,29890.75
S03191,C03191,R054,D0060,P005,2024-08-26,2024-08-01,Dehradun,North,26,12409.38
S03192,C03192,R060,D0152,P002,2024-08-04,2024-08-01,Goa,West,21,10831.56
S03193,C03193,R058,D0231,P004,2024-08-16,2024-08-01,Surat,West,27,24066.62
S03194,C03194,R013,D0015,P001,2024-08-14,2024-08-01,Bengaluru,South,40,33125.53
S03195,C03195,R007,D0267,P002,2024-08-12,2024-08-01,Mumbai,West,41,23440.52
S03196,C03196,R050,D0479,P001,2024-08-16,2024-08-01,Chandigarh,North,32,24822.48
S03197,C03197,R048,D0312,P008,2024-08-21,2024-08-01,Siliguri,East,18,5814.41
S03198,C03198,R063,D0767,P007,2024-08-30,2024-08-01,Hyderabad,South,27,15724.54
S03199,C03199,R006,D0095,P004,2024-08-26,2024-08-01,Dehradun,North,26,23474.2
S03200,C03200,R010,D0542,P001,2024-08-08,2024-08-01,Surat,West,16,13434.93
S03201,C03201,R049,D0553,P003,2024-08-31,2024-08-01,North Delhi,North,15,10543.17
S03202,C03202,R060,D0589,P004,2024-08-16,2024-08-01,Goa,West,33,29337.33
S03203,C03203,R033,D0632,P002,2024-08-15,2024-08-01,Ahmedabad,West,30,16480.18
S03204,C03204,R070,D0058,P006,2024-08-01,2024-08-01,Guwahati,East,28,13754.85
S03205,C03205,R019,D0698,P008,2024-08-21,2024-08-01,Kolkata,East,21,6407.61
S03206,C03206,R030,D0256,P007,2024-08-28,2024-08-01,Dehradun,North,10,5988.9
S03207,C03207,R011,D0574,P007,2024-08-10,2024-08-01,Nagpur,West,22,13601.68
S03208,C03208,R043,D0218,P007,2024-08-27,2024-08-01,Kolkata,East,12,7584.22
S03209,C03209,R069,D0283,P001,2024-08-03,2024-08-01,Patna,East,26,20199.63
S03210,C03210,R046,D0577,P005,2024-08-30,2024-08-01,Guwahati,East,15,7051.85
S03211,C03211,R070,D0802,P005,2024-08-08,2024-08-01,Guwahati,East,14,5618.32
S03212,C03212,R064,D0730,P001,2024-08-15,2024-08-01,Kochi,South,15,11799.71
S03213,C03213,R068,D0646,P002,2024-08-01,2024-08-01,Bhubaneswar,East,15,7848.81
S03214,C03214,R060,D0506,P005,2024-08-28,2024-08-01,Goa,West,36,15524.31
S03215,C03215,R048,D0396,P006,2024-08-16,2024-08-01,Siliguri,East,22,11474.69
S03216,C03216,R065,D0818,P002,2024-08-31,2024-08-01,Coimbatore,South,19,11002.39
S03217,C03217,R006,D0189,P004,2024-08-12,2024-08-01,Dehradun,North,25,22234.74
S03218,C03218,R025,D0819,P001,2024-08-02,2024-08-01,North Delhi,North,35,28500.92
S03219,C03219,R041,D0531,P001,2024-08-22,2024-08-01,Coimbatore,South,29,22147.57
S03220,C03220,R054,D0587,P005,2024-08-06,2024-08-01,Dehradun,North,22,11158.75
S03221,C03221,R008,D0502,P005,2024-08-20,2024-08-01,Pune,West,31,13136.17
S03222,C03222,R027,D0690,P007,2024-08-02,2024-08-01,Jaipur,North,24,14566.16
S03223,C03223,R026,D0664,P008,2024-08-06,2024-08-01,Chandigarh,North,14,4648.32
S03224,C03224,R002,D0131,P002,2024-08-20,2024-08-01,Chandigarh,North,21,11322.5
S03225,C03225,R016,D0608,P003,2024-08-21,2024-08-01,Kochi,South,26,18340.96
S03226,C03226,R042,D0522,P007,2024-08-05,2024-08-01,Vijayawada,South,16,8748.34
S03227,C03227,R002,D0810,P001,2024-08-06,2024-08-01,Chandigarh,North,15,11634.95
S03228,C03228,R002,D0829,P007,2024-08-27,2024-08-01,Chandigarh,North,8,4819.16
S03229,C03229,R032,D0817,P008,2024-08-01,2024-08-01,Pune,West,32,10183.52
S03230,C03230,R049,D0032,P001,2024-08-08,2024-08-01,North Delhi,North,17,12210.51
S03231,C03231,R019,D0526,P002,2024-08-31,2024-08-01,Kolkata,East,16,8514.14
S03232,C03232,R017,D0788,P006,2024-08-17,2024-08-01,Coimbatore,South,9,4512.54
S03233,C03233,R014,D0786,P004,2024-08-01,2024-08-01,Chennai,South,37,33330.38
S03234,C03234,R048,D0467,P008,2024-08-28,2024-08-01,Siliguri,East,33,11139.88
S03235,C03235,R071,D0763,P005,2024-08-11,2024-08-01,Ranchi,East,17,7863.59
S03236,C03236,R052,D0719,P006,2024-08-23,2024-08-01,Lucknow,North,30,15619.59
S03237,C03237,R032,D0106,P002,2024-08-20,2024-08-01,Pune,West,27,15496.73
S03238,C03238,R053,D0816,P003,2024-08-12,2024-08-01,Ludhiana,North,31,21676.56
S03239,C03239,R041,D0505,P002,2024-08-12,2024-08-01,Coimbatore,South,28,13317.39
S03240,C03240,R005,D0550,P002,2024-08-18,2024-08-01,Ludhiana,North,19,10669.07
S03241,C03241,R028,D0169,P001,2024-08-12,2024-08-01,Lucknow,North,20,16217.07
S03242,C03242,R008,D0705,P008,2024-08-06,2024-08-01,Pune,West,31,9789.95
S03243,C03243,R038,D0247,P001,2024-08-23,2024-08-01,Chennai,South,20,15242.35
S03244,C03244,R071,D0327,P005,2024-08-21,2024-08-01,Ranchi,East,35,15191.06
S03245,C03245,R060,D0268,P005,2024-08-19,2024-08-01,Goa,West,26,10799.16
S03246,C03246,R007,D0780,P001,2024-08-23,2024-08-01,Mumbai,West,33,26833.68
S03247,C03247,R044,D0509,P007,2024-08-17,2024-08-01,Bhubaneswar,East,20,12666.72
S03248,C03248,R063,D0108,P005,2024-08-29,2024-08-01,Hyderabad,South,31,14188.72
S03249,C03249,R017,D0018,P002,2024-08-28,2024-08-01,Coimbatore,South,25,13979.15
S03250,C03250,R070,D0848,P002,2024-08-31,2024-08-01,Guwahati,East,17,9649.82
S03251,C03251,R062,D0190,P006,2024-08-04,2024-08-01,Chennai,South,27,12533.6
S03252,C03252,R052,D0584,P005,2024-08-04,2024-08-01,Lucknow,North,18,8383.22
S03253,C03253,R022,D0058,P004,2024-08-15,2024-08-01,Guwahati,East,18,15825.58
S03254,C03254,R053,D0816,P004,2024-08-22,2024-08-01,Ludhiana,North,25,22730.88
S03255,C03255,R015,D0533,P001,2024-08-08,2024-08-01,Hyderabad,South,16,12596.28
